Distinct_name	resident_num	longitude	latitude
美满里	399	117.239776	39.097428
红顶花园北园	253	117.273461	39.147461
光华公寓	526	117.257184	39.099815
九州创意园	1132	117.315673	39.049409
翔园	647	117.38460312535	39.182093686649
福缘里	86	117.197841	39.128956
静湖花园东区	2726	117.101614	39.347539
佳园新里	605	117.129324	39.19987
盛世家园	1560	117.036902	39.387568
泰富橄榄树	4095	117.3864674445	39.553852027924
王顶堤故里	548	117.143675	39.102826
凯旋门大厦	266	117.223689	39.120693
麦收国际公寓	208	117.23072	39.101145
丰瑞里	258	117.236588	39.122148
鼎发家园	574	117.141706	39.159687
宇轩里	568	117.201193	39.165408
日光里	875	117.206217	39.165059
靖江雅园	500	117.253075	39.156554
胜天里	857	117.20167	39.163527
碧水庄园	725	117.672448	38.996736
爱丽家园东区	405	117.71917	39.037061
湘潭东里	762	117.1597	39.167048
红楼里	769	117.226921	39.094671
泰来东里	630	117.141775	39.235829
津塘路187号	585	117.31138470342	39.099047782003
辰良里	357	117.205368	39.170408
芳林泰达园	339	117.709117	39.036171
云阳里	684	117.140008	39.14779
乌江南里	600	117.255111	39.173282
艺苑里	1099	117.252839	39.118593
翠亨村E区	360	117.715161	39.038664
天房锦园	316	117.429189	39.175037
天辰公寓	960	117.127802	39.238876
星宇花园	1977	117.404835	38.994122
宜昌北里	391	117.194576	39.114142
环湖北里	346	117.190876	39.09028
美坪园	683	117.145975	39.119558
福山里	1035	117.32572052482	39.091951765878
欢颜东里	997	117.151037	39.217666
季景馨园	644	117.317248	39.145896
靖江南里	1020	117.25094	39.170947
集贤里(西青区)	810	117.189041	39.069061
恒山里	1074	117.27017634871	39.075820752097
金海花园(河北区)	217	117.208994	39.158708
卓达三溪塘	665	116.938363	39.664526
雅居花园	125	117.148994	39.074513
新光里	180	117.166739	39.143867
兴泰北里	203	117.171665	39.127396
时代大厦	720	117.667976	39.03313
包头道	150	117.194963	39.131937
烟台道(和平区)	150	117.220238	39.127235
沁园	291	117.703905	39.038889
春柳公寓	340	117.21285	39.164835
怡祥园	384	117.239026	39.131286
原平里	556	117.137833	39.148521
环卫楼	330	117.25285	39.143033
宜禾红橡公园二期	860	117.765736	39.123057
汾阳里	374	117.15982	39.147821
礼貌楼	1126	117.165854	39.176443
云龙南里	312	117.145104	39.125584
福旺花园	282	117.234293	39.148398
延长里	768	117.120894	39.141872
中环福境	596	117.19953345499	39.190931451109
玛歌庄园	46	117.23149800393	39.005331433891
辽宁里	550	117.66685261714	39.041034764494
连富里	312	117.158943	39.182166
泰安里(东丽区)	909	117.323439	39.093425
高风里	433	117.20103	39.083524
瑞通里	816	117.124294	39.196729
普旺里	780	117.20769	39.205761
月伴湾	763	117.088168	39.317058
艳益家园	524	117.22406	39.180281
环盛里	1098	117.236056	39.164604
首玺	684	117.748188	39.123044
来福西里	133	117.177903	39.101845
松乐里	143	117.199359	39.111455
绍兴道	203	117.23331	39.11734
迎福里	854	117.225883	39.159107
天润里	72	117.231502	39.101279
庆达园	156	117.146405	39.148944
阳光太阳城	380	117.009796	39.171651
榕江里	240	117.27958847154	39.072323074562
嘉禧园	183	117.251756	39.133273
敦煌楼	981	117.16323	39.176072
天桂里	876	117.18494	39.159995
福宏里	120	117.157791	39.102878
宁桥里	666	117.245917	39.18154
盛世馨园	801	117.022596	39.392315
城建里	70	117.192829	39.134043
芳菲苑	1629	117.141274	39.424228
禾园	352	117.38564653414	39.176214087263
金谷里	347	117.207662	39.155882
江苏路	207	117.228947	39.120403
贤达里	456	117.203495	39.083437
翠亨村B区	799	117.712315	39.039468
三省里	808	117.229642	39.134162
元吉里	671	117.20247	39.161118
真理园	570	117.261154	39.159093
津门里	1429	117.318096	39.090997
川江里	1053	117.26073908513	39.06543110211
万平里	486	117.269594	39.132553
科园公寓	967	117.141839	39.161855
平定里	264	117.138885	39.149392
玉鼎大厦	270	117.197875	39.147979
兴泰南里	386	117.169865	39.125521
御溪苑	584	117.082805	39.329705
伴景湾家园	924	117.72287183427	39.038733744628
順驰城市艺墅	843	117.037899	39.378629
颐安花园西区	2533	117.043929	39.377262
米兰公寓	56	117.208201	39.143019
起发里	182	117.198087	39.113523
纽约公寓	621	117.122443	39.104334
永利花园	420	117.6769644226	39.025551064429
红磡领世郡新悦亭	174	117.283962	39.030559
翠亨村A区	610	117.710571	39.040272
金玖家园	456	117.161469	39.20518
兴旺里(西青区)	187	117.108255	39.039181
幸福家园（塘沽）	564	117.700146	39.016855
福建里	702	117.65167211193	39.027265600694
微山里	827	117.27028	39.074164
怡景花园	270	117.006122	39.294699
普天里	1378	117.18711	39.19658
如东里	685	117.246492	39.160771
翠峰里	185	117.168441	39.128747
怀园	714	117.39240893539	39.179274166422
锦绣花园	1305	117.03450947484	39.143428466323
钱隆学府	1615	117.404019	38.964334
流霞里	1180	117.181923	39.17351
中山大厦	388	117.210004	39.169884
宜昌里	756	117.66630899808	39.044114133603
鼎泰大厦	420	117.236538	39.132042
团结里	1008	117.512873	38.7396
雍盛花苑	460	116.962294	39.245957
贻东园	1083	117.67582275592	39.036719655466
溪茗园	1229	117.10221	39.131042
昆仑中心	816	117.210244	39.110137
更生里	43	117.200852	39.110767
红霞里(津南区)	745	117.38684676601	38.990840950298
围堤道200号	132	117.207234	39.106622
靖江鑫园	396	117.255483	39.157059
照明北里	130	117.384785	38.995885
迎安里	214	117.20891	39.143103
随园里	269	117.206689	39.083325
月牙河东里	486	117.277752	39.131776
延安楼	1032	117.131462	39.146794
万科新城紫荆苑	202	117.213332	39.216783
兴泰园	354	117.170488	39.128068
万新公寓	720	117.287066	39.13298
植物园东里	1251	117.15866941761	39.174737442826
美震瑞景时代	1274	117.099683	39.21947
波莹公寓	626	117.23126441388	39.155825234882
保山北里	450	117.15171	39.112442
锦西里	282	117.1413299422	39.191267152285
长江里	958	117.16183	39.134239
静怡里小区	550	117.37312698439	39.021830418158
华宜里	1445	117.212217	39.194431
翠湾花园	94	117.183134	39.091968
冠华公寓	291	117.23243	39.133427
东锦里	950	117.192364	39.184526
左岸名邸	406	117.38246328012	38.999483105788
盛景花园	211	116.99691592626	39.297378406922
天鹅湖1号	1812	117.06287243705	39.420071415259
三戒里	328	117.20152	39.164926
保利梧桐语	2896	117.034578	39.45704
瑞顺里	714	117.121055	39.198542
月韵轩	540	117.731969	39.032254
利康里(和平区)	12	117.20346	39.119106
八方观园	425	117.68267	38.985353
岳阳里	65	117.201664	39.116312
南宁路	35	117.202078	39.121278
航大小区	382	117.353353	39.114014
北岸潞园	288	117.173256	39.174513
积厚里	72	117.228034	39.112974
唐家口南里	618	117.247101	39.13156
西楼后街	174	117.229988	39.10925
迎祥里	426	117.032358	39.122651
紫金山路	620	117.18837	39.101513
新庆里	151	117.175547	39.142583
滇池里	478	117.247119	39.148043
柳兰花苑	1248	117.046488	39.146785
华盛广场	325	117.216682	39.103875
龙陵里	164	117.150622	39.112498
辽河园	864	117.198442	39.206054
中铁十八局集团东区	1113	117.306523	39.068573
曲阜道	309	117.221153	39.123516
中交上东湾	918	117.820295	39.041502
翠金园	654	117.229772	39.194176
金环里(东丽区)	558	117.346060032	39.095704587477
秀芳里	300	117.250237	39.092213
天泉东里	473	117.289586	39.137275
强宜里	1458	117.211276	39.196972
龙居花园6区	324	117.251219	39.027847
宝兴里	732	117.203292	39.163737
汇旺嘉园	466	117.23188182984	39.171032258807
鸿记里	250	117.202509	39.130437
和苑家园尚和园	961	117.124223	39.164079
信恒锦园	1388	117.302124	39.053958
遵义里	824	117.665277	39.038995
集园里	563	117.136417	39.155127
荣馨园	532	117.750758	39.121056
盛世睿园	2560	117.012497	39.393008
新华楼(南开区)	45	117.177888	39.141956
桂林路	140	117.208953	39.115561
择月里	715	117.49644933779	39.051954008934
重建里	54	117.230327	39.116687
蓝海苑	834	117.354293	39.112337
康舜里	134	117.165945	39.135457
药研里	48	117.200219	39.109073
福升园	1320	117.628501	39.03974
贻泽园	340	117.729021	39.014237
灵峰里	338	117.173348	39.124254
嫩江里	719	117.260311	39.063789
军民里	704	117.19847	39.163555
青云里	1237	117.0211998704	39.151167856
浮德里	336	117.201651	39.130803
岳阳里(塘沽区)	812	117.687005	39.015735
雍大阳光花园	109	117.004682	39.296976
宾馆温泉公寓	322	117.207436	39.089237
荷月里	804	117.49658824039	39.05460176113
华湖苑	740	117.39560404869	39.175828838251
桐景园	796	117.71259990036	39.046537133646
新津里	343	117.203918	39.131909
红波公寓	185	117.221279	39.104453
健强新里	226	117.211349	39.102238
阳光新园	228	117.70150645996	39.036864867888
云南路	56	117.200628	39.116424
月梦园	464	117.243075	39.16601
迎宾园	1157	117.662274	39.064092
林盛里	456	117.245251	39.125197
嘉汇园	698	117.114802	39.154631
龙顺御墅	259	117.107872	39.265798
盈月公寓	83	117.215926	39.153435
金明里	454	117.202802	39.157443
世茂璀璨公园		[]	
澳景大厦	145	117.230254	39.104933
育红东里	936	117.230463	39.175687
荣雅园	1818	117.095048	39.221626
冬云家园	610	117.12962	39.158719
太谷公寓	255	117.154133	39.147776
曹庄欣苑	4316	117.091751	39.14658
韶山道	565	117.24161099186	39.138447603233
天沽公寓	151	117.198137	39.159089
愿景家园	169	117.165607	39.185509
贻兴园	420	117.65151343106	39.042520177464
林语花园	568	117.093894	39.548187
惠禧温泉公寓	192	117.213035	39.106975
宏达园	724	117.67454824387	39.050900560759
金山里(东丽区)	492	117.345353	39.093894
兴姜里	1007	117.110809	39.139524
天物轩宇嘉园	830	117.168908	39.208187
大通公寓	181	117.153277	39.142739
华昌大厦	260	117.192643	39.090329
昱发园	141	117.274028	39.143856
择仁里	802	117.212186	39.170377
庆云里	17	117.21595	39.121438
华开里	750	117.71514145827	39.010794703339
光明里(河西区)	1768	117.231749	39.090469
体院宿舍	636	117.195305	39.08236
朗钜水镜天苑	130	117.498643	39.195875
津淄里	78	117.189644	39.090322
普兴里	954	117.203551	39.199842
顺达公寓	288	117.269666	39.147171
长青北里	1106	117.233767	39.176002
泽信金汇湾	2275	117.080593	39.395457
万科紫台		[]	
兴康里	56	117.193405	39.116617
北大资源阅城	949	117.248059	39.084327
春荣里	210	117.19977	39.130091
平山道	227	117.190342	39.103162
普达里	630	117.207197	39.207695
海益国际	532	117.122778	39.10433
贻成峰景	1093	117.653319	39.058791
正兴里	1241	117.2283	39.156799
大江北里	745	117.262619	39.170611
照明南里	193	117.385626	38.993443
美好东里	212	117.244155	39.097352
曙光里(河西区)	685	117.23205	39.092963
广达商城	537	117.65588657877	39.043437942942
翰园东里	361	117.148438	39.145824
花明园	289	117.688079	39.043917
向阳里(塘沽)	852	117.66015273381	39.025597966326
七纬路	1680	117.233109	39.127099
辰发花园	1944	117.169242	39.197905
松鹤园	1209	117.045382	39.380294
天赋里	577	117.202514	39.081596
梅尚国际住区	1370	117.200806	39.397514
吉泰花园	374	117.190674	39.176478
新建里(塘沽区)	528	117.643323	39.047783
恒春里	1062	117.144231	39.202589
碧春园	11756	117.140842	39.205748
天骄园	238	117.199365	39.097671
景明大厦	930	117.38871	39.002986
爱俪园	88	117.174637	39.101635
湛江里	262	117.65980216866	39.043853235554
兴润公寓	73	117.193487	39.122869
海兰公寓	138	117.241042	39.153861
滨瑕里	482	117.50964978968	39.049116474845
吉兴大厦	268	117.201024	39.077727
开封道	611	117.227185	39.124065
林城佳苑	1466	117.28746867741	39.049466359113
爱丽家园西区	405	117.716635	39.037979
超英家园	159	117.156533	39.087711
晨悦大厦	276	117.205729	39.16815
居祥南里	151	117.186158	39.095517
养和里	161	117.221158	39.122691
正德里	759	117.657603	39.021685
祥和新园	480	117.706359	39.014321
电传所路1号院	527	117.299695	39.100186
文明里	1226	117.66094756574	39.048973292849
海逸王墅	86	117.21871	39.060021
紫竹华庭	1864	117.646417	39.03533
宜兰里	544	117.1546	39.156218
春风里(塘沽区)	501	117.704275	39.012589
滨府里	115	117.199854	39.131181
鲲玉园	775	117.745921	39.121075
碧水里	332	117.224646	39.157044
小镇西西里聚贤里	447	117.118153	39.037362
鸿坤原乡小镇	1909	117.42246249057	39.504493428617
金筑家园	874	117.148658	39.169464
新湾花园南园	1510	117.073129	39.36303
新兴西里	895	117.506674	38.744221
泽园公寓	340	117.229967	39.171681
文江里	2575	117.263147	39.172716
静安北里	250	117.158137	39.159296
福苑小区	1293	117.059128	39.371596
新城樾风华		[]	
和平翰林公馆	3352	117.204087	39.125129
鸿泰花园别墅	278	117.709653	39.029459
三德里	245	117.214825	39.110704
照湖西里	102	117.163485	39.11746
求是里	466	117.200765	39.162142
映湖苑	230	117.509995	39.182859
金梦园	232	117.20429	39.156533
恋日花园	116	117.24024329074	39.15296928147
新兴里(塘沽区)	614	117.6513417246	39.025713682082
真诚里	1172	117.22930800415	39.153997982198
劳卫里	205	117.2018	39.104359
清水园	656	117.226601	39.160464
密云里	549	117.13415	39.149084
听涛苑	1417	117.715751	38.965905
中盈小区	408	117.70453073061	39.04234554134
美园里	125	117.165001	39.097491
安泽园	180	117.140661	39.15128
建姜西里	840	117.111574	39.138741
北洋花园东悦里	475	117.1867	39.182742
文才公寓	300	117.237999	39.083237
大江南里	738	117.262829	39.166212
泰来里	390	117.186484	39.189321
南海里	516	117.27853	39.070299
昆仑北里C区	1134	117.28178758724	39.1293837963
泉清家园	324	117.232222	39.1564
吉祥里	908	117.673549	39.024965
金兰园	180	117.209282	39.160988
秀茵明居	606	117.227076	39.161499
首创大河公馆		[]	
绚丽园	1280	117.225528	39.137248
庆泰里	161	117.202521	39.127704
哈尔滨道	335	117.204401	39.126528
天惠小区	99	117.23787	39.101558
元贺里	273	117.195377	39.1651
碧泉花园	708	117.03042854262	39.14092849502
向阳楼	2875	117.247236	39.144131
华记里	112	117.232688	39.10652
秀园里	298	117.67338130437	39.031540871254
溪波里	763	117.229903	39.157078
锦绣园(河北区)	198	117.209872	39.167758
河畔馨居	104	117.093495	39.138563
程光楼	983	117.15125	39.188291
美阳馨苑	270	117.200646	39.201996
垣焕里	1303	117.239768	39.160604
双威悦馨苑	546	117.769119	39.139654
善安里	268	117.207373	39.145663
金泰新村	770	117.668425	39.021846
云峰楼	104	117.217335	39.121882
奥莱城	650	117.637665	39.070864
联合里	465	117.239751	39.100501
红旗北里	504	117.221105	39.087144
梦和园	2126	117.11607130104	39.168922064628
富民东里	468	117.259893	39.103581
漓江里(河西区)	1120	117.25753807325	39.065377063432
青翠园	558	117.137751	39.243086
族谊里	684	117.178204	39.148377
金联公寓	505	117.162002	39.159436
富力津门湖橘墅花园	248	117.210607	39.054847
青春里	664	117.177031	39.176932
橙圃园	696	117.134499	39.242465
怒江里	1223	117.253248	39.162149
福源公寓(红桥)	642	117.16049	39.189045
颐安花园东区	1134	117.052418	39.374139
东海里	448	117.277032	39.071227
二贤里	596	117.202924	39.163604
安泰小区	1417	117.525935	38.689915
佳闻公寓	158	117.160747	39.098331
凌霄里	18	117.185228	39.074527
爱华里	1043	117.193966	39.153208
立生东里	48	117.22826	39.112778
昆明公寓	240	117.196464	39.117298
海泰海港花园	1887	117.702955	38.923392
耕耘里	126	117.178525	39.133847
碧景园	57	117.123851	39.111938
清化里	198	117.168921	39.144733
利华里	30	117.212435	39.11508
万通华府A区	184	117.716217	39.029438
环渤海国际公寓	290	117.202874	39.089601
嘉德园	346	117.692473	39.039149
建平楼	324	117.160228	39.184994
湘南里	78	117.242057	39.104128
民泰里	907	117.67386667179	39.026241846789
雅卉里	153	117.144892	39.15084
二美里	598	117.203601	39.161772
成康里	116	117.19892603315	39.110931129145
航宇公寓	382	117.161305	39.110104
远景庄园	427	117.672507	38.993911
协安里	263	117.197319	39.114366
育才里(津南)	416	117.39066	38.996684
聚鑫园	97	117.221708	39.108589
公馆1882	270	117.212983	39.131486
吉林里	362	117.666345	39.03807
金侨宸公馆	1285	117.163459	39.214613
红勤楼	568	117.160857	39.174883
昆仑北里A区	552	117.280067	39.134123
金沙江里	768	117.251839	39.17338
三商大楼	70	117.224127	39.099325
都旺新城梅芳园	389	117.147843	39.233264
泰达时尚旺角	578	117.727921	39.043093
普发里	528	117.205442	39.206364
颐清花园	497	117.08007	39.333129
开源楼	1076	117.151323	39.191852
英伦假日	508	117.08251	39.341738
富豪新开门	601	117.236744	39.136737
博文苑	244	117.248767	39.032556
亨通花园东区北里	2052	117.029298	39.390327
华屏里	1316	117.233253	39.164548
集贤里(北辰区)	668	117.134476	39.23507
临营东里	366	117.268591	39.156817
名景花园	2101	117.124037	39.160485
仁爱濠景庄园河景园	102	117.180434	39.073554
昌海里	152	117.210933	39.154162
长实别墅	8	117.166732	39.103322
柳景家园	1393	117.310441	39.066457
如皋里	1260	117.246861	39.161562
碧岭园	126	117.118632	39.112318
桃园村大街	112	117.214241	39.112796
云兴家园	297	117.13731	39.159499
融创御澜	637	117.70764999574	39.099739261268
丰年南里	1115	117.347696	39.089132
咸阳南里	810	117.146702	39.129363
福源楼	474	117.160589	39.188559
新馨家园	645	117.641289	39.048421
月皓里	536	117.207121	39.167702
天地源欧筑	721	117.415975	38.951158
川东里	316	117.138471	39.132133
广东山庄路	296	117.24816	39.136887
华智里	248	117.129895	39.145851
原冰里	786	117.243383	39.176988
宾泰公寓	450	117.20283	39.08874
冬云里	877	117.127391	39.158338
林景家园	941	117.30214	39.076583
水上公寓	399	117.184503	39.103647
津铁泰苑	601	117.189821	39.176465
江浦里	90	117.227467	39.118257
大直沽后街	204	117.242574	39.116677
蓬仁园	218	117.706898	39.038476
任贤东里	276	117.213091	39.186446
平江南里	1744	117.228339	39.086878
东兴园	552	117.261307	39.118656
明珠园	194	117.706564	39.036452
华鹊里	84	117.157571	39.120993
柳馨园	660	117.02692547025	39.12236197006
紫云华庭	300	117.703704	39.015822
众智园	348	117.65088702826	39.040693832816
延川北里	120	117.14287	39.148965
汇通大厦	96	117.225434	39.118034
普东新苑	1515	117.206665	39.195093
金福里(南开区)	627	117.189374	39.075713
安居原尚园	394	117.42558	39.170544
富诚东里	297	117.196294	39.075024
珠江里(塘沽区)	1246	117.647746	39.045283
进步里（南开区）	291	117.158457	39.143879
海韵园(塘沽区)	390	117.66628	39.022246
香港花园B区	102	117.363516	39.082719
普天东里	1198	117.191829	39.195904
丁字沽十二段	820	117.162351	39.191619
清源楼	2418	117.154379	39.189454
向阳小区	395	117.140701	39.150529
气象台路	444	117.192597	39.110753
梧桐公社	565	117.106308	38.84641
花溪畔	782	117.093401	39.339719
文安里	1310	117.6623982841	39.046889201497
雅静园	1527	117.063784	39.370741
乐桥里	643	117.24662471764	39.18110683081
美化里	180	117.24059	39.102104
天津恒大帝景	1102	117.269119	39.091356
宁城楼	1026	117.150097	39.188741
融创臻园		[]	
北岸中心		[]	
欣桃园	2808	117.330671	39.054382
青岛道	120	117.218378	39.125218
鼎福汇	325	117.179903	39.142509
鑫港园	1578	117.326035	39.040779
新华大厦	132	117.213916	39.126039
东风巷	120	117.183103	39.123653
同康里	112	117.197843	39.114773
古芳里	2503	117.253651	39.090088
再兴里	108	117.231467	39.140011
鸿泰公寓	225	117.710958	39.035428
汇泉园	744	117.700103	39.042381
都旺新城竹芳园	628	117.148294	39.231184
永康里	892	117.66134235926	39.023287283531
锦州道	139	117.199094	39.125689
博泰大厦	160	117.186515	39.132652
云居公寓	180	117.171711	39.131797
中山门四号路	1582	117.27613990913	39.107955936562
港基中心	657	117.308339	39.050488
育文坊	9	117.20603	39.115929
富民里	1814	117.056832	39.37058
徐州里	598	117.65862300531	39.043028243749
东昌里	806	117.192478	39.182057
馨苑新城	331	117.701651	39.015988
焕玉公寓	170	117.241056	39.156743
桓仁楼	1180	117.146232	39.192495
和苑家园雅和园	1644	117.121778	39.164818
津滨藏锦	394	117.724257	39.020153
海泰渤龙湾	4770	117.528991	39.139965
琴江公寓	1309	117.26427	39.17552
河南路	94	117.196818	39.132273
东华里	502	117.189023	39.179324
日照公寓	305	117.202783	39.166989
福慧花园	695	117.727529	39.009566
五一阳光锦园	2714	117.081289	39.373794
远洋心里	1680	117.720485	39.017217
兴华里(塘沽区)	927	117.652973	39.046062
万城聚豪	1654	117.109754	39.342485
天房天泰	1770	117.181699	39.190066
积余里	13	117.2299	39.114149
海天国际公寓鑫湖园	640	117.175717	39.078064
元康里	162	117.202009	39.159915
王兰庄花园	4020	117.19808	39.059876
房信彩虹城	1746	117.27202	39.016218
龙湖天宸原著	499	117.365938	38.987094
义顺里	24	117.203448	39.118579
长乐里	14	117.203579	39.113404
中钢大厦	82	117.229458	39.103014
中国石油住宅区	491	117.65502373027	39.041044369532
五矿正信林溪地	265	117.014474	39.176876
红专公寓	401	117.234884	39.092742
健全里	253	117.21337	39.102252
美晨家园	389	117.658248	39.022612
华庭豪苑	514	117.048041	39.372939
世纪新苑	1236	117.02148117317	39.144399185438
翠亨花园南里	576	117.032766	39.378362
瀛台里	553	117.137606	39.230307
金华里(东丽区)	756	117.31591000775	39.094134501204
馨宇家园	1745	117.70842468062	39.114060867242
泰通公寓	552	117.287424	39.12713
东秀里	400	117.190116	39.18096
金霞里	209	117.208944	39.159807
河畔公寓	180	117.26695	39.085478
十二经路13	516	117.23677368146	39.128432958738
赛德广场	362	117.155014	39.118453
泰达御景	438	117.712882	39.118192
仰止坊	64	117.194133	39.131984
谊厚公寓	108	117.219364	39.087197
丹凤里	624	117.144389	39.228792
程光里	393	117.151297	39.18748
红波西里	1203	117.23751013289	39.177896545544
京基嶺域	497	117.30422814203	38.984681200987
四季雅苑	408	117.648025	39.038666
永德街	144	117.180909	39.126109
华富家园北区	1346	117.43573590932	39.179131135423
万丽国际公寓	245	117.693979	39.033123
万辰金色家园	820	116.9337	39.17761
和进里	4132	117.256574	39.115371
葆节楼	1295	117.165278	39.174065
建筑设计院	242	117.192818	39.097631
中海金湖湾	1172	117.644521	39.063341
平江北里	518	117.22835671489	39.091004457222
栖仙温泉公寓东区	1186	117.057015	39.390335
颂贤里	541	117.218396	39.188398
迁安里	297	117.673857	39.045639
临潼东里	303	117.151768	39.146615
翠景园	1122	117.036197	39.3839
翠亨村C区	204	117.710582	39.038382
泰丰家园二期	357	117.717319	39.046999
月牙河北里	605	117.25375698008	39.173130971189
天悦风华	192	117.370812	38.986965
逸庭苑大厦	216	117.227002	39.1303
广发楼	45	117.223107	39.117698
荣芳里	184	117.229379	39.131815
嵩山里	375	117.242012	39.159436
川南公寓	191	117.134075	39.12988
平利里	216	117.147992	39.139311
长泰公寓	156	117.244765	39.09705
平遥里	204	117.139436	39.148503
水景花都	875	117.643866	39.043469
兆发家园	461	117.116725	39.155561
金都花园	1380	117.031748	39.399116
欢颜里	1318	117.246962	39.155337
福明里	96	117.195759	39.132522
美树丽舍	59	117.205049	39.215671
金宝公寓	77	117.214726	39.129759
正义里	741	117.66072059274	39.020780824419
正和公寓	98	117.199737	39.118289
静墅里	265	117.252988	39.134701
胡北小镇	1034	117.623626	39.043132
柳溪苑	1446	117.010013	39.143861
佳庆里	706	117.140328	39.197874
宜白南里	648	117.217152	39.197755
天津海航城	1294	117.455229	39.237169
卧龙园	305	117.671601	39.050371
常熟北里	683	117.3426330139	39.091174055843
海上国际城	2986	117.413396	39.179342
捷达园	153	117.694207	39.043368
环江里	558	117.255025	39.175198
湘江里	1068	117.649582	39.047734
新华里(北辰区)	922	117.144556	39.222683
暖香里	632	117.130355	39.195549
旭光里	120	117.213491	39.098123
金地平山印	1	117.192898	39.102644
天津恒大御景湾	853	117.190077	39.231902
永安里(津南区)	194	117.390299	38.991705
柳江南里	84	117.214861	39.081582
翰园里	599	117.147366	39.144828
阳光南园	180	117.6958207886	39.029776635845
香榭丽舍	188	117.653046	39.028987
日升里	228	117.202692	39.169059
星缘东轩	343	117.733001	39.029375
君悦府	464	117.409088	38.99593
新基业大厦	432	117.174798	39.181516
印江南里	806	117.257538	39.165835
保靖里	421	117.23165	39.134377
石油新村3区	1960	117.698108	38.981287
润泉公寓	417	117.231915	39.126284
甘肃路(和平区)	92	117.197191	39.127835
隆翔嘉园	192	117.181409	39.139368
和谐园	1613	117.677123	38.988669
阅海名筑	454	117.71035872568	39.110386952444
民建北里	362	117.163615	39.131766
乌江北里	615	117.25722	39.175848
世茂玖熙	527	117.760473	39.120031
福居公寓北区	393	117.154714	39.181078
红云新里	499	117.139341	39.235653
市政楼	799	117.239597	39.143628
泗阳里	1180	117.22794334863	39.181997097976
鞍山道	807	117.197703	39.130381
芳景明居	356	117.229091	39.163583
昌图楼	962	117.149749	39.194001
千间小区	2021	117.72438505896	39.004551588666
国强里	917	117.262009	39.113556
怡寿里	5	117.207217	39.116274
通泰香滨城	1029	117.070992	39.368304
大直沽六号路	546	117.24261433382	39.113704582385
尚港华府	602	116.958829	39.245911
金侨大道	1014	117.018797	39.427506
成山公馆	145	117.210184	39.121602
学府花园	1681	117.162223	39.10981
金光里	214	117.226611	39.093522
华迪园	211	117.197606	39.184635
丁字沽七段	456	117.162089	39.183965
闻喜里	271	117.154818	39.144374
东兴里	1817	117.09631	39.134428
北海里	54	117.248853	39.137527
融创东岸名郡	2066	117.101202	39.310195
春畅里	1047	117.125541	39.159282
晟卉花园	700	117.667517	38.995684
滨渠里	153	117.098256	39.096245
风华里	265	117.204224	39.08351
和骏新家园	976	116.847638	39.456119
明溪里	711	117.228102	39.157617
